Altitude_m,Airspeed_m_s,EM_Power_kW,RPM,Pitch,Efficiency,ViscousLoss
1111.111111111111,104.44444444444444,2500000.0,999.9369245892457,35.80078125,0.8530574138244159,26148.53862381174
1111.111111111111,123.33333333333334,50000.0,1000.2747130502421,34.4296875,0.01,26175.047272011994
1111.111111111111,123.33333333333334,322222.22222222225,1000.2121797952503,35.064453125,0.01,26170.138494775325
1111.111111111111,123.33333333333334,594444.4444444445,999.6511958472757,35.6484375,0.14597138483443625,26126.129447373445
1111.111111111111,123.33333333333334,866666.6666666667,999.7520958714723,36.20703125,0.4933486514191977,26134.041386632063
1111.111111111111,123.33333333333334,1138888.888888889,999.776129714088,36.740234375,0.6569201053198309,26135.926203497413
1111.111111111111,123.33333333333334,1411111.1111111112,999.7312670521383,37.248046875,0.7437425612464537,26132.40799204943
1111.111111111111,123.33333333333334,1683333.3333333335,999.8485698255369,37.73046875,0.7933152811059079,26141.607755201378
1111.111111111111,123.33333333333334,1955555.5555555557,999.7949326530628,38.212890625,0.8247183829674658,26137.400858032597
1111.111111111111,123.33333333333334,2227777.777777778,999.8595440111196,38.6953125,0.8463884692249273,26142.468543561896
1111.111111111111,123.33333333333334,2500000.0,999.9457325138317,39.177734375,0.8608648117837232,26149.22961655126
1111.111111111111,142.22222222222223,50000.0,1000.3108408823408,38.4921875,0.01,26177.883538457336
1111.111111111111,142.22222222222223,322222.22222222225,999.7069232944979,38.974609375,0.01,26130.499042503387
1111.111111111111,142.22222222222223,594444.4444444445,999.7664217942126,39.40625,0.01,26135.16486401484
1111.111111111111,142.22222222222223,866666.6666666667,999.8306651087519,39.8125,0.31187154391384314,26140.20339343415
1111.111111111111,142.22222222222223,1138888.888888889,999.7654346335686,40.21875,0.5188894457313736,26135.087447189842
1111.111111111111,142.22222222222223,1411111.1111111112,999.6706990441335,40.625,0.6409992229195529,26127.65863972306
1111.111111111111,142.22222222222223,1683333.3333333335,999.6388352468731,41.03125,0.7202300114720322,26125.160317377507
1111.111111111111,142.22222222222223,1955555.5555555557,999.7533129312831,41.4375,0.7751121144746753,26134.136830483545
1111.111111111111,142.22222222222223,2227777.777777778,1000.0864815950562,41.84375,0.81497336344033,26160.273210218915
